DATE,CUSTOMER,ACCOUNT,AMOUNT,ACTION
2014-09-23,1,1,11620,paid
2014-09-24,1,1,11625,paid
2014-09-24,1,1,11630,paid
2014-09-24,1,1,11635,paid
2014-09-24,1,1,11640,paid
2014-09-24,1,1,11645,paid
2014-09-25,1,1,11650,paid
2014-09-25,1,1,11655,paid
2014-09-25,1,1,11660,paid
2014-09-25,1,1,11665,paid
2014-09-25,1,1,11670,paid
2014-09-26,1,1,11675,paid
2014-09-26,1,1,11680,paid
2014-09-26,1,1,11685,paid
2014-09-26,1,1,11690,paid
2014-09-26,1,1,11695,paid
2014-09-27,1,1,11700,paid
2014-09-27,1,1,11705,paid
2014-09-27,1,1,11710,paid
2014-09-27,1,1,11715,paid
2014-09-27,1,1,11720,paid
2014-09-28,1,1,11725,paid
2014-09-28,1,1,11730,paid
2014-09-28,1,1,11735,paid
2014-09-28,1,1,11740,paid
2014-09-28,1,1,11745,paid
2014-09-29,1,1,11750,paid
2014-09-29,1,1,11755,paid
2014-09-29,1,1,11760,paid
2014-09-29,1,1,11765,paid
2014-09-29,1,1,11770,paid
2014-09-30,1,1,11775,paid
2014-09-30,1,1,11780,paid
2014-09-30,1,1,11785,paid
2014-09-30,1,1,11790,paid
2014-09-30,1,1,11795,paid
2014-10-01,1,1,11800,paid
2014-10-01,1,1,11805,paid
2014-10-01,1,1,11810,paid
2014-10-01,1,1,11815,paid
2014-10-01,1,1,11820,paid
2014-10-02,1,1,11825,paid
2014-10-02,1,1,11830,paid
2014-10-02,1,1,11835,paid
2014-10-02,1,1,11840,paid
2014-10-02,1,1,11845,paid
2014-10-03,1,1,11850,paid
2014-10-03,1,1,11855,paid
2014-10-03,1,1,11860,paid
2014-10-03,1,1,11865,paid
2014-10-03,1,1,11870,paid
2014-10-04,1,1,11875,paid
2014-10-04,1,1,11880,paid
2014-10-04,1,1,11885,paid
2014-10-04,1,1,11890,paid
2014-10-04,1,1,11895,paid
2014-10-05,1,1,11900,paid
2014-10-05,1,1,11905,paid
2014-10-05,1,1,11910,paid
2014-10-05,1,1,11915,paid
2014-10-05,1,1,11920,paid
2014-10-06,1,1,11925,paid
2014-10-06,1,1,11930,paid
2014-10-06,1,1,11935,paid
2014-10-06,1,1,11940,paid
2014-10-06,1,1,11945,paid
2014-10-07,1,1,11950,paid
2014-10-07,1,1,11955,paid
2014-10-07,1,1,11960,paid
2014-10-07,1,1,11965,paid
2014-10-07,1,1,11970,paid
2014-10-08,1,1,11975,paid
2014-10-08,1,1,11980,paid
2014-10-08,1,1,11985,paid
2014-10-08,1,1,11990,paid
2014-10-08,1,1,11995,paid
2014-10-09,1,1,12000,paid
2014-10-09,1,1,12005,paid
2014-10-09,1,1,12010,paid
2014-10-09,1,1,12015,paid
2014-10-09,1,1,12020,paid
2014-10-10,1,1,12025,paid
2014-10-10,1,1,12030,paid
2014-10-10,1,1,12035,paid
2014-10-10,1,1,12040,paid
2014-10-10,1,1,12045,paid
2014-10-11,1,1,12050,paid
2014-10-11,1,1,12055,paid
2014-10-11,1,1,12060,paid
2014-10-11,1,1,12065,paid
2014-10-11,1,1,12070,paid
2014-10-12,1,1,12075,paid
2014-10-12,1,1,12080,paid
2014-10-12,1,1,12085,paid
2014-10-12,1,1,12090,paid
2014-10-12,1,1,12095,paid
2014-10-13,1,1,12100,paid
2014-10-13,1,1,12105,paid
2014-10-13,1,1,12110,paid
2014-10-13,1,1,12115,paid
2014-10-13,1,1,12120,paid
2014-10-14,1,1,12125,paid
2014-10-14,1,1,12130,paid
2014-10-14,1,1,12135,paid
2014-10-14,1,1,12140,paid
2014-10-14,1,1,12145,paid
2014-10-15,1,1,12150,paid
2014-10-15,1,1,12155,paid
2014-10-15,1,1,12160,paid
2014-10-15,1,1,12165,paid
2014-10-15,1,1,12170,paid
2014-10-16,1,1,12175,paid
2014-10-16,1,1,12180,paid
2014-10-16,1,1,12185,paid
2014-10-16,1,1,12190,paid
2014-10-16,1,1,12195,paid
2014-10-17,1,1,12200,paid
2014-10-17,1,1,12205,paid
2014-10-17,1,1,12210,paid
2014-10-17,1,1,12215,paid
2014-10-17,1,1,12220,paid
2014-10-18,1,1,12225,paid
2014-10-18,1,1,12230,paid
2014-10-18,1,1,12235,paid
2014-10-18,1,1,12240,paid
2014-10-18,1,1,12245,paid
2014-10-19,1,1,12250,paid
2014-10-19,1,1,12255,paid
2014-10-19,1,1,12260,paid
2014-10-19,1,1,12265,paid
2014-10-19,1,1,12270,paid
2014-10-20,1,1,12275,paid
2014-10-20,1,1,12280,paid
2014-10-20,1,1,12285,paid
2014-10-20,1,1,12290,paid
2014-10-20,1,1,12295,paid
2014-10-21,1,1,12300,paid
2014-10-21,1,1,12305,paid
2014-10-21,1,1,12310,paid
2014-10-21,1,1,12315,paid
2014-10-21,1,1,12320,paid
2014-10-22,1,1,12325,paid
2014-10-22,1,1,12330,paid
2014-10-22,1,1,12335,paid
2014-10-22,1,1,12340,paid
2014-10-22,1,1,12345,paid
2014-10-23,1,1,12350,paid
2014-10-23,1,1,12355,paid
2014-10-23,1,1,12360,paid
2014-10-23,1,1,12365,paid
2014-10-23,1,1,12370,paid
2014-10-24,1,1,12375,paid
2014-10-24,1,1,12380,paid
2014-10-24,1,1,12385,paid
2014-10-24,1,1,12390,paid
2014-10-24,1,1,12395,paid
2014-10-25,1,1,12400,paid
2014-10-25,1,1,12405,paid
2014-10-25,1,1,12410,paid
2014-10-25,1,1,12415,paid
2014-10-25,1,1,12420,paid
2014-10-26,1,1,12425,paid
2014-10-26,1,1,12430,paid
2014-10-26,1,1,12435,paid
2014-10-26,1,1,12440,paid
2014-10-26,1,1,12445,paid
2014-10-27,1,1,12450,paid
2014-10-27,1,1,12455,paid
2014-10-27,1,1,12460,paid
2014-10-27,1,1,12465,paid
2014-10-27,1,1,12470,paid
2014-10-28,1,1,12475,paid
2014-10-28,1,1,12480,paid
2014-10-28,1,1,12485,paid
2014-10-28,1,1,12490,paid
2014-10-28,1,1,12495,paid
2014-10-29,1,1,12500,paid
2014-10-29,1,1,12505,paid
2014-10-29,1,1,12510,paid
2014-10-29,1,1,12515,paid
2014-10-29,1,1,12520,paid
2014-10-30,1,1,12525,paid
2014-10-30,1,1,12530,paid
2014-10-30,1,1,12535,paid
2014-10-30,1,1,12540,paid
2014-10-30,1,1,12545,paid
2014-10-31,1,1,12550,paid
2014-10-31,1,1,12555,paid
2014-10-31,1,1,12560,paid
2014-10-31,1,1,12565,paid
2014-10-31,1,1,12570,paid
2014-11-01,1,1,12575,paid
2014-11-01,1,1,12580,paid
2014-11-01,1,1,12585,paid
2014-11-01,1,1,12590,paid
2014-11-01,1,1,12595,paid
2014-11-02,1,1,12600,paid
2014-11-02,1,1,12605,paid
2014-11-02,1,1,12610,paid
2014-11-02,1,1,12615,paid
2014-11-02,1,1,12620,paid
2014-11-03,1,1,12625,paid
2014-11-03,1,1,12630,paid
2014-11-03,1,1,12635,paid
2014-11-03,1,1,12640,paid
2014-11-03,1,1,12645,paid
2014-11-04,1,1,12650,paid
2014-11-04,1,1,12655,paid
2014-11-04,1,1,12660,paid
2014-11-04,1,1,12665,paid
2014-11-04,1,1,12670,paid
2014-11-05,1,1,12675,paid
2014-11-05,1,1,12680,paid
2014-11-05,1,1,12685,paid
2014-11-05,1,1,12690,paid
2014-11-05,1,1,12695,paid
2014-11-06,1,1,12700,paid
2014-11-06,1,1,12705,paid
2014-11-06,1,1,12710,paid
2014-11-06,1,1,12715,paid
2014-11-06,1,1,12720,paid
2014-11-07,1,1,12725,paid
2014-11-07,1,1,12730,paid
2014-11-07,1,1,12735,paid
2014-11-07,1,1,12740,paid
2014-11-07,1,1,12745,paid
2014-11-08,1,1,12750,paid
2014-11-08,1,1,12755,paid
2014-11-08,1,1,12760,paid
2014-11-08,1,1,12765,paid
2014-11-08,1,1,12770,paid
2014-11-09,1,1,12775,paid
2014-11-09,1,1,12780,paid
2014-11-09,1,1,12785,paid
2014-11-09,1,1,12790,paid
2014-11-09,1,1,12795,paid
2014-11-10,1,1,12800,paid
2014-11-10,1,1,12805,paid
2014-11-10,1,1,12810,paid
2014-11-10,1,1,12815,paid
2014-11-10,1,1,12820,paid
2014-11-11,1,1,12825,paid
2014-11-11,1,1,12830,paid
2014-11-11,1,1,12835,paid
2014-11-11,1,1,12840,paid
2014-11-11,1,1,12845,paid
2014-11-12,1,1,12850,paid
2014-11-12,1,1,12855,paid
2014-11-12,1,1,12860,paid
2014-11-12,1,1,12865,paid
2014-11-12,1,1,12870,paid
2014-11-13,1,1,12875,paid
2014-11-13,1,1,12880,paid
2014-11-13,1,1,12885,paid
2014-11-13,1,1,12890,paid
2014-11-13,1,1,12895,paid
2014-11-14,1,1,12900,paid
2014-11-14,1,1,12905,paid
2014-11-14,1,1,12910,paid
2014-11-14,1,1,12915,paid
2014-11-14,1,1,12920,paid
2014-11-15,1,1,12925,paid
2014-11-15,1,1,12930,paid
2014-11-15,1,1,12935,paid
2014-11-15,1,1,12940,paid
2014-11-15,1,1,12945,paid
2014-11-16,1,1,12950,paid
2014-11-16,1,1,12955,paid
2014-11-16,1,1,12960,paid
2014-11-16,1,1,12965,paid
2014-11-16,1,1,12970,paid
2014-11-17,1,1,12975,paid
2014-11-17,1,1,12980,paid
2014-11-17,1,1,12985,paid
2014-11-17,1,1,12990,paid
2014-11-17,1,1,12995,paid
2014-11-18,1,1,13000,paid
2014-11-18,1,1,13005,paid
2014-11-18,1,1,13010,paid
2014-11-18,1,1,13015,paid
2014-11-18,1,1,13020,paid
2014-11-19,1,1,13025,paid
2014-11-19,1,1,13030,paid
2014-11-19,1,1,13035,paid
2014-11-19,1,1,13040,paid
2014-11-19,1,1,13045,paid
2014-11-20,1,1,13050,paid
2014-11-20,1,1,13055,paid
2014-11-20,1,1,13060,paid
2014-11-20,1,1,13065,paid
2014-11-20,1,1,13070,paid
2014-11-21,1,1,13075,paid
2014-11-21,1,1,13080,paid
2014-11-21,1,1,13085,paid
2014-11-21,1,1,13090,paid
2014-11-21,1,1,13095,paid
2014-11-22,1,1,13100,paid
2014-11-22,1,1,13105,paid
2014-11-22,1,1,13110,paid
2014-11-22,1,1,13115,paid
2014-11-22,1,1,13120,paid
2014-11-23,1,1,13125,paid
2014-11-23,1,1,13130,paid
2014-11-23,1,1,13135,paid
2014-11-23,1,1,13140,paid
2014-11-23,1,1,13145,paid
2014-11-24,1,1,13150,paid
2014-11-24,1,1,13155,paid
2014-11-24,1,1,13160,paid
2014-11-24,1,1,13165,paid
2014-11-24,1,1,13170,paid
2014-11-25,1,1,13175,paid
2014-11-25,1,1,13180,paid
2014-11-25,1,1,13185,paid
2014-11-25,1,1,13190,paid
2014-11-25,1,1,13195,paid
2014-11-26,1,1,13200,paid
2014-11-26,1,1,13205,paid
2014-11-26,1,1,13210,paid
2014-11-26,1,1,13215,paid
2014-11-26,1,1,13220,paid
2014-11-27,1,1,13225,paid
2014-11-27,1,1,13230,paid
2014-11-27,1,1,13235,paid
2014-11-27,1,1,13240,paid
2014-11-27,1,1,13245,paid
2014-11-28,1,1,13250,paid
2014-11-28,1,1,13255,paid
2014-11-28,1,1,13260,paid
2014-11-28,1,1,13265,paid
2014-11-28,1,1,13270,paid
2014-11-29,1,1,13275,paid
2014-11-29,1,1,13280,paid
2014-11-29,1,1,13285,paid
2014-11-29,1,1,13290,paid
2014-11-29,1,1,13295,paid
2014-11-30,1,1,13300,paid
2014-11-30,1,1,13305,paid
2014-11-30,1,1,13310,paid
2014-11-30,1,1,13315,paid
2014-11-30,1,1,13320,paid
2014-12-01,1,1,13325,paid
2014-12-01,1,1,13330,paid
2014-12-01,1,1,13335,paid
2014-12-01,1,1,13340,paid
2014-12-01,1,1,13345,paid
2014-12-02,1,1,13350,paid
2014-12-02,1,1,13355,paid
2014-12-02,1,1,13360,paid
2014-12-02,1,1,13365,paid
2014-12-02,1,1,13370,paid
2014-12-03,1,1,13375,paid
2014-12-03,1,1,13380,paid
2014-12-03,1,1,13385,paid
2014-12-03,1,1,13390,paid
2014-12-03,1,1,13395,paid
2014-12-04,1,1,13400,paid
2014-12-04,1,1,13405,paid
2014-12-04,1,1,13410,paid
2014-12-04,1,1,13415,paid
2014-12-04,1,1,13420,paid
2014-12-05,1,1,13425,paid
2014-12-05,1,1,13430,paid
2014-12-05,1,1,13435,paid
2014-12-05,1,1,13440,paid
2014-12-05,1,1,13445,paid
2014-12-06,1,1,13450,paid
2014-12-06,1,1,13455,paid
2014-12-06,1,1,13460,paid
2014-12-06,1,1,13465,paid
2014-12-06,1,1,13470,paid
2014-12-07,1,1,13475,paid
2014-12-07,1,1,13480,paid
2014-12-07,1,1,13485,paid
2014-12-07,1,1,13490,paid
2014-12-07,1,1,13495,paid
2014-12-08,1,1,13500,paid
2014-12-08,1,1,13505,paid
2014-12-08,1,1,13510,paid
2014-12-08,1,1,13515,paid
2014-12-08,1,1,13520,paid
2014-12-09,1,1,13525,paid
2014-12-09,1,1,13530,paid
2014-12-09,1,1,13535,paid
2014-12-09,1,1,13540,paid
2014-12-09,1,1,13545,paid
2014-12-10,1,1,13550,paid
2014-12-10,1,1,13555,paid
2014-12-10,1,1,13560,paid
2014-12-10,1,1,13565,paid
2014-12-10,1,1,13570,paid
2014-12-11,1,1,13575,paid
2014-12-11,1,1,13580,paid
2014-12-11,1,1,13585,paid
2014-12-11,1,1,13590,paid
2014-12-11,1,1,13595,paid
2014-12-12,1,1,13600,paid
2014-12-12,1,1,13605,paid
2014-12-12,1,1,13610,paid
2014-12-12,1,1,13615,paid
2014-12-12,1,1,13620,paid
2014-12-13,1,1,13625,paid
2014-12-13,1,1,13630,paid
2014-12-13,1,1,13635,paid
2014-12-13,1,1,13640,paid
2014-12-13,1,1,13645,paid
2014-12-14,1,1,13650,paid
2014-12-14,1,1,13655,paid
2014-12-14,1,1,13660,paid
2014-12-14,1,1,13665,paid
2014-12-14,1,1,13670,paid
2014-12-15,1,1,13675,paid
2014-12-15,1,1,13680,paid
2014-12-15,1,1,13685,paid
2014-12-15,1,1,13690,paid
2014-12-15,1,1,13695,paid
2014-12-16,1,1,13700,paid
2014-12-16,1,1,13705,paid
2014-12-16,1,1,13710,paid
2014-12-16,1,1,13715,paid
2014-12-16,1,1,13720,paid
2014-12-17,1,1,13725,paid
2014-12-17,1,1,13730,paid
2014-12-17,1,1,13735,paid
2014-12-17,1,1,13740,paid
2014-12-17,1,1,13745,paid
2014-12-18,1,1,13750,paid
2014-12-18,1,1,13755,paid
2014-12-18,1,1,13760,paid
2014-12-18,1,1,13765,paid
2014-12-18,1,1,13770,paid
2014-12-19,1,1,13775,paid
2014-12-19,1,1,13780,paid
2014-12-19,1,1,13785,paid
2014-12-19,1,1,13790,paid
2014-12-19,1,1,13795,paid
2014-12-20,1,1,13800,paid
2014-12-20,1,1,13805,paid
2014-12-20,1,1,13810,paid
2014-12-20,1,1,13815,paid
2014-12-20,1,1,13820,paid
2014-12-21,1,1,13825,paid
2014-12-21,1,1,13830,paid
2014-12-21,1,1,13835,paid
2014-12-21,1,1,13840,paid
2014-12-21,1,1,13845,paid
2014-12-22,1,1,13850,paid
2014-12-22,1,1,13855,paid
2014-12-22,1,1,13860,paid
2014-12-22,1,1,13865,paid
2014-12-22,1,1,13870,paid
2014-12-23,1,1,13875,paid
2014-12-23,1,1,13880,paid
2014-12-23,1,1,13885,paid
2014-12-23,1,1,13890,paid
2014-12-23,1,1,13895,paid
2014-12-24,1,1,13900,paid
2014-12-24,1,1,13905,paid
2014-12-24,1,1,13910,paid
2014-12-24,1,1,13915,paid
2014-12-24,1,1,13920,paid
2014-12-25,1,1,13925,paid
2014-12-25,1,1,13930,paid
2014-12-25,1,1,13935,paid
2014-12-25,1,1,13940,paid
2014-12-25,1,1,13945,paid
2014-12-26,1,1,13950,paid
2014-12-26,1,1,13955,paid
2014-12-26,1,1,13960,paid
2014-12-26,1,1,13965,paid
2014-12-26,1,1,13970,paid
2014-12-27,1,1,13975,paid
2014-12-27,1,1,13980,paid
2014-12-27,1,1,13985,paid
2014-12-27,1,1,13990,paid
2014-12-27,1,1,13995,paid
2014-12-28,1,1,14000,paid
2014-12-28,1,1,14005,paid
2014-12-28,1,1,14010,paid
2014-12-28,1,1,14015,paid
2014-12-28,1,1,14020,paid
2014-12-29,1,1,14025,paid
2014-12-29,1,1,14030,paid
2014-12-29,1,1,14035,paid
2014-12-29,1,1,14040,paid
2014-12-29,1,1,14045,paid
2014-12-30,1,1,14050,paid
2014-12-30,1,1,14055,paid
2014-12-30,1,1,14060,paid
2014-12-30,1,1,14065,paid
2014-12-30,1,1,14070,paid
2014-12-31,1,1,14075,paid
2014-12-31,1,1,14080,paid
2014-12-31,1,1,14085,paid
2014-12-31,1,1,14090,paid
2014-12-31,1,1,14095,paid
2015-01-01,1,1,14100,paid
2015-01-01,1,1,14105,paid
2015-01-01,1,1,14110,paid
2015-01-01,1,1,14115,paid
2015-01-01,1,1,14120,paid
2015-01-02,1,1,14125,paid
2015-01-02,1,1,14130,paid
2015-01-02,1,1,14135,paid
2015-01-02,1,1,14140,paid
2015-01-02,1,1,14145,paid
2015-01-03,1,1,14150,paid
2015-01-03,1,1,14155,paid
2015-01-03,1,1,14160,paid
2015-01-03,1,1,14165,paid
2015-01-03,1,1,14170,paid
2015-01-04,1,1,14175,paid
2015-01-04,1,1,14180,paid
2015-01-04,1,1,14185,paid
2015-01-04,1,1,14190,paid
2015-01-04,1,1,14195,paid
2015-01-05,1,1,14200,paid
2015-01-05,1,1,14205,paid
2015-01-05,1,1,14210,paid
2015-01-05,1,1,14215,paid
2015-01-05,1,1,14220,paid
2015-01-06,1,1,14225,paid
2015-01-06,1,1,14230,paid
2015-01-06,1,1,14235,paid
2015-01-06,1,1,14240,paid
2015-01-06,1,1,14245,paid
2015-01-07,1,1,14250,paid
2015-01-07,1,1,14255,paid
2015-01-07,1,1,14260,paid
2015-01-07,1,1,14265,paid
2015-01-07,1,1,14270,paid
2015-01-08,1,1,14275,paid
2015-01-08,1,1,14280,paid
2015-01-08,1,1,14285,paid
2015-01-08,1,1,14290,paid
2015-01-08,1,1,14295,paid
2015-01-09,1,1,14300,paid
2015-01-09,1,1,14305,paid
2015-01-09,1,1,14310,paid
2015-01-09,1,1,14315,paid
2015-01-09,1,1,14320,paid
2015-01-10,1,1,14325,paid
2015-01-10,1,1,14330,paid
2015-01-10,1,1,14335,paid
2015-01-10,1,1,14340,paid
2015-01-10,1,1,14345,paid
2015-01-11,1,1,14350,paid
2015-01-11,1,1,14355,paid
2015-01-11,1,1,14360,paid
2015-01-11,1,1,14365,paid
2015-01-11,1,1,14370,paid
2015-01-12,1,1,14375,paid
2015-01-12,1,1,14380,paid
2015-01-12,1,1,14385,paid
2015-01-12,1,1,14390,paid
2015-01-12,1,1,14395,paid
2015-01-13,1,1,14400,paid
2015-01-13,1,1,14405,paid
2015-01-13,1,1,14410,paid
2015-01-13,1,1,14415,paid
2015-01-13,1,1,14420,paid
2015-01-14,1,1,14425,paid
2015-01-14,1,1,14430,paid
2015-01-14,1,1,14435,paid
2015-01-14,1,1,14440,paid
2015-01-14,1,1,14445,paid
2015-01-15,1,1,14450,paid
2015-01-15,1,1,14455,paid
2015-01-15,1,1,14460,paid
2015-01-15,1,1,14465,paid
2015-01-15,1,1,14470,paid
2015-01-16,1,1,14475,paid
2015-01-16,1,1,14480,paid
2015-01-16,1,1,14485,paid
2015-01-16,1,1,14490,paid
2015-01-16,1,1,14495,paid
2015-01-17,1,1,14500,paid
2015-01-17,1,1,14505,paid
2015-01-17,1,1,14510,paid
2015-01-17,1,1,14515,paid
2015-01-17,1,1,14520,paid
2015-01-18,1,1,14525,paid
2015-01-18,1,1,14530,paid
2015-01-18,1,1,14535,paid
2015-01-18,1,1,14540,paid
2015-01-18,1,1,14545,paid
2015-01-19,1,1,14550,paid
2015-01-19,1,1,14555,paid
2015-01-19,1,1,14560,paid
2015-01-19,1,1,14565,paid
2015-01-19,1,1,14570,paid
2015-01-20,1,1,14575,paid
2015-01-20,1,1,14580,paid
2015-01-20,1,1,14585,paid
2015-01-20,1,1,14590,paid
2015-01-20,1,1,14595,paid
2015-01-21,1,1,14600,paid
2015-01-21,1,1,14605,paid
2015-01-21,1,1,14610,paid
2015-01-21,1,1,14615,paid
2015-01-21,1,1,14620,paid
2015-01-22,1,1,14625,paid
2015-01-22,1,1,14630,paid
2015-01-22,1,1,14635,paid
2015-01-22,1,1,14640,paid
2015-01-22,1,1,14645,paid
2015-01-23,1,1,14650,paid
2015-01-23,1,1,14655,paid
2015-01-23,1,1,14660,paid
2015-01-23,1,1,14665,paid
2015-01-23,1,1,14670,paid
2015-01-24,1,1,14675,paid
2015-01-24,1,1,14680,paid
2015-01-24,1,1,14685,paid
2015-01-24,1,1,14690,paid
2015-01-24,1,1,14695,paid
2015-01-25,1,1,14700,paid
2015-01-25,1,1,14705,paid
2015-01-25,1,1,14710,paid
2015-01-25,1,1,14715,paid
2015-01-25,1,1,14720,paid
2015-01-26,1,1,14725,paid
2015-01-26,1,1,14730,paid
2015-01-26,1,1,14735,paid
2015-01-26,1,1,14740,paid
2015-01-26,1,1,14745,paid
2015-01-27,1,1,14750,paid
2015-01-27,1,1,14755,paid
2015-01-27,1,1,14760,paid
2015-01-27,1,1,14765,paid
2015-01-27,1,1,14770,paid
2015-01-28,1,1,14775,paid
2015-01-28,1,1,14780,paid
2015-01-28,1,1,14785,paid
2015-01-28,1,1,14790,paid
2015-01-28,1,1,14795,paid
2015-01-29,1,1,14800,paid
2015-01-29,1,1,14805,paid
2015-01-29,1,1,14810,paid
2015-01-29,1,1,14815,paid
2015-01-29,1,1,14820,paid
2015-01-30,1,1,14825,paid
2015-01-30,1,1,14830,paid
2015-01-30,1,1,14835,paid
2015-01-30,1,1,14840,paid
2015-01-30,1,1,14845,paid
2015-01-31,1,1,14850,paid
2015-01-31,1,1,14855,paid
2015-01-31,1,1,14860,paid
2015-01-31,1,1,14865,paid
2015-01-31,1,1,14870,paid
2015-02-01,1,1,14875,paid
2015-02-01,1,1,14880,paid
2015-02-01,1,1,14885,paid
2015-02-01,1,1,14890,paid
2015-02-01,1,1,14895,paid
2015-02-02,1,1,14900,paid
2015-02-02,1,1,14905,paid
2015-02-02,1,1,14910,paid
2015-02-02,1,1,14915,paid
2015-02-02,1,1,14920,paid
2015-02-03,1,1,14925,paid
2015-02-03,1,1,14930,paid
2015-02-03,1,1,14935,paid
2015-02-03,1,1,14940,paid
2015-02-03,1,1,14945,paid
2015-02-04,1,1,14950,paid
2015-02-04,1,1,14955,paid
2015-02-04,1,1,14960,paid
2015-02-04,1,1,14965,paid
2015-02-04,1,1,14970,paid
2015-02-05,1,1,14975,paid
2015-02-05,1,1,14980,paid
2015-02-05,1,1,14985,paid
2015-02-05,1,1,14990,paid
2015-02-05,1,1,14995,paid
2015-02-06,1,1,15000,paid
2015-02-06,1,1,15005,paid
2015-02-06,1,1,15010,paid
2015-02-06,1,1,15015,paid
2015-02-06,1,1,15020,paid
2015-02-07,1,1,15025,paid
2015-02-07,1,1,15030,paid
2015-02-07,1,1,15035,paid
2015-02-07,1,1,15040,paid
2015-02-07,1,1,15045,paid
2015-02-08,1,1,15050,paid
2015-02-08,1,1,15055,paid
2015-02-08,1,1,15060,paid
2015-02-08,1,1,15065,paid
2015-02-08,1,1,15070,paid
2015-02-09,1,1,15075,paid
2015-02-09,1,1,15080,paid
2015-02-09,1,1,15085,paid
2015-02-09,1,1,15090,paid
2015-02-09,1,1,15095,paid
2015-02-10,1,1,15100,paid
2015-02-10,1,1,15105,paid
2015-02-10,1,1,15110,paid
2015-02-10,1,1,15115,paid
2015-02-10,1,1,15120,paid
2015-02-11,1,1,15125,paid
2015-02-11,1,1,15130,paid
2015-02-11,1,1,15135,paid
2015-02-11,1,1,15140,paid
2015-02-11,1,1,15145,paid
2015-02-12,1,1,15150,paid
2015-02-12,1,1,15155,paid
2015-02-12,1,1,15160,paid
2015-02-12,1,1,15165,paid
2015-02-12,1,1,15170,paid
2015-02-13,1,1,15175,paid
2015-02-13,1,1,15180,paid
2015-02-13,1,1,15185,paid
2015-02-13,1,1,15190,paid
2015-02-13,1,1,15195,paid
2015-02-14,1,1,15200,paid
2015-02-14,1,1,15205,paid
2015-02-14,1,1,15210,paid
2015-02-14,1,1,15215,paid
2015-02-14,1,1,15220,paid
2015-02-15,1,1,15225,paid
2015-02-15,1,1,15230,paid
2015-02-15,1,1,15235,paid
2015-02-15,1,1,15240,paid
2015-02-15,1,1,15245,paid
2015-02-16,1,1,15250,paid
2015-02-16,1,1,15255,paid
2015-02-16,1,1,15260,paid
2015-02-16,1,1,15265,paid
2015-02-16,1,1,15270,paid
2015-02-17,1,1,15275,paid
2015-02-17,1,1,15280,paid
2015-02-17,1,1,15285,paid
2015-02-17,1,1,15290,paid
2015-02-17,1,1,15295,paid
2015-02-18,1,1,15300,paid
2015-02-18,1,1,15305,paid
2015-02-18,1,1,15310,paid
2015-02-18,1,1,15315,paid
2015-02-18,1,1,15320,paid
2015-02-19,1,1,15325,paid
2015-02-19,1,1,15330,paid
2015-02-19,1,1,15335,paid
2015-02-19,1,1,15340,paid
2015-02-19,1,1,15345,paid
2015-02-20,1,1,15350,paid
2015-02-20,1,1,15355,paid
2015-02-20,1,1,15360,paid
2015-02-20,1,1,15365,paid
2015-02-20,1,1,15370,paid
2015-02-21,1,1,15375,paid
2015-02-21,1,1,15380,paid
2015-02-21,1,1,15385,paid
2015-02-21,1,1,15390,paid
2015-02-21,1,1,15395,paid
2015-02-22,1,1,15400,paid
2015-02-22,1,1,15405,paid
2015-02-22,1,1,15410,paid
2015-02-22,1,1,15415,paid
2015-02-22,1,1,15420,paid
2015-02-23,1,1,15425,paid
2015-02-23,1,1,15430,paid
2015-02-23,1,1,15435,paid
2015-02-23,1,1,15440,paid
2015-02-23,1,1,15445,paid
2015-02-24,1,1,15450,paid
2015-02-24,1,1,15455,paid
2015-02-24,1,1,15460,paid
2015-02-24,1,1,15465,paid
2015-02-24,1,1,15470,paid
2015-02-25,1,1,15475,paid
2015-02-25,1,1,15480,paid
2015-02-25,1,1,15485,paid
2015-02-25,1,1,15490,paid
2015-02-25,1,1,15495,paid
2015-02-26,1,1,15500,paid
2015-02-26,1,1,15505,paid
2015-02-26,1,1,15510,paid
2015-02-26,1,1,15515,paid
2015-02-26,1,1,15520,paid
2015-02-27,1,1,15525,paid
2015-02-27,1,1,15530,paid
2015-02-27,1,1,15535,paid
2015-02-27,1,1,15540,paid
2015-02-27,1,1,15545,paid
2015-02-28,1,1,15550,paid
2015-02-28,1,1,15555,paid
2015-02-28,1,1,15560,paid
2015-02-28,1,1,15565,paid
2015-02-28,1,1,15570,paid
2015-03-01,1,1,15575,paid
2015-03-01,1,1,15580,paid
2015-03-01,1,1,15585,paid
2015-03-01,1,1,15590,paid
2015-03-01,1,1,15595,paid
2015-03-02,1,1,15600,paid
2015-03-02,1,1,15605,paid
2015-03-02,1,1,15610,paid
2015-03-02,1,1,15615,paid
2015-03-02,1,1,15620,paid
2015-03-03,1,1,15625,paid
2015-03-03,1,1,15630,paid
2015-03-03,1,1,15635,paid
2015-03-03,1,1,15640,paid
2015-03-03,1,1,15645,paid
2015-03-04,1,1,15650,paid
2015-03-04,1,1,15655,paid
2015-03-04,1,1,15660,paid
2015-03-04,1,1,15665,paid
2015-03-04,1,1,15670,paid
2015-03-05,1,1,15675,paid
2015-03-05,1,1,15680,paid
2015-03-05,1,1,15685,paid
2015-03-05,1,1,15690,paid
2015-03-05,1,1,15695,paid
2015-03-06,1,1,15700,paid
2015-03-06,1,1,15705,paid
2015-03-06,1,1,15710,paid
2015-03-06,1,1,15715,paid
2015-03-06,1,1,15720,paid
